,Job Level,Units,Credit Scoring,Customer Onboarding,Product Recommendations,Product Pricing,KYC & AML,Contract Analysis,Content Reviews,Trade Reconstruction,Investment Advisory,Portfolio Construction,Asset Valuation,Trade Execution,Dispute Management,Fraud Detection,Smart Surveillance,Model Risk Management,Operations Assistant,Account Reconciliations,Collections,Capital Optimization,Roles
2247,1,Corp,True,False,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,Operations Executive
2248,1,Corp,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,False,True,False,Operations Executive
2249,2,Retail Banking,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,Analyst
2250,1,Back-office operations,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,Operations Executive
2251,6,Retail Banking,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,EVP
2252,4,Retail Banking,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,Director
2253,5,Back-office operations,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,VP
2254,7,Wealth,True,True,False,True,True,False,False,True,True,False,True,False,True,True,True,False,True,True,False,True,CTO
2255,2,Corporate Banking,True,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,Team Lead
2256,3,Retail Banking,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,True,Manager
2257,2,Corporate Banking,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,Team Lead
2258,7,Corporate Banking,False,True,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,True,CIO
2259,3,Wealth,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,Manager
2260,7,Portfolios,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,CRO
2261,1,Trading,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,False,Operations Executive
2262,3,Wealth,False,True,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,Manager
2263,2,Corporate Banking,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,Analyst
2264,7,Corp,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,CTO
2265,2,Trading,True,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,False,True,Team Lead
2266,2,Wealth,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,Team Lead
2267,6,Trading,True,True,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,SVP
2268,2,Corporate Banking,True,True,True,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,Team Lead
2269,2,Trading,True,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,Team Lead
2270,3,Portfolios,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,Senior Analyst
2271,1,Retail Banking,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,Operations Executive
2272,1,Corporate Banking,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,Operations Executive
2273,1,Back-office operations,True,True,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,Operations Executive
2274,7,Wealth,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,CRO
2275,5,Portfolios,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,Department Head
2276,7,Corp,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,CTO
2277,1,Portfolios,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,Operations Executive
2278,4,Trading,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True,True,True,False,True,Director
2279,3,Corp,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True,Manager
2280,3,Trading,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,Manager
2281,7,Trading,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,CRO
2282,4,Portfolios,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,Director
2283,5,Wealth,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,VP
2284,5,Back-office operations,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,Department Head
2285,1,Retail Banking,True,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Operations Executive
2286,5,Back-office operations,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,Department Head
2287,4,Back-office operations,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,Director
2288,5,Trading,False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,Department Head
2289,6,Corp,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,True,EVP
2290,4,Portfolios,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,True,Director
2291,5,Portfolios,True,False,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,Department Head
2292,2,Trading,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,Team Lead
2293,3,Wealth,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,False,False,True,Senior Analyst
2294,2,Trading,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,Analyst
2295,6,Retail Banking,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,EVP
2296,6,Trading,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,EVP
2297,4,Corporate Banking,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,Director
2298,4,Corp,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,Director
2299,1,Trading,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,Operations Executive
2300,5,Corp,False,False,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,VP
2301,7,Corp,True,True,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True,CRO
2302,2,Trading,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,Process Owner
2303,6,Back-office operations,True,False,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,SVP
2304,4,Retail Banking,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,Director
2305,4,Corp,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,True,True,False,Director
2306,2,Wealth,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,Analyst
2307,2,Corp,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,True,False,True,True,Analyst
2308,5,Corporate Banking,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,VP
2309,1,Corp,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False,Operations Executive
2310,7,Corp,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,CIO
2311,4,Trading,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,False,True,Director
2312,5,Back-office operations,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,False,True,False,Department Head
2313,7,Retail Banking,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,CRO
2314,2,Back-office operations,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,Process Owner
2315,7,Portfolios,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,True,False,False,False,CRO
2316,2,Retail Banking,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,Process Owner
2317,2,Corp,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,Analyst
2318,6,Portfolios,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,EVP
2319,5,Wealth,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,Department Head
2320,7,Corporate Banking,True,True,True,True,True,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,CRO
2321,3,Trading,False,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,Manager
2322,7,Wealth,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,CIO
2323,3,Wealth,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,Senior Analyst
2324,6,Retail Banking,True,True,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,EVP
2325,2,Corp,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,False,False,True,False,Team Lead
2326,6,Portfolios,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,False,False,EVP
2327,5,Portfolios,False,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,False,True,Department Head
2328,7,Trading,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,CIO
2329,6,Retail Banking,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,SVP
2330,1,Portfolios,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,False,Operations Executive
2331,5,Trading,False,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,True,False,VP
2332,1,Corporate Banking,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,True,Operations Executive
2333,7,Back-office operations,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,True,False,True,False,CIO
2334,1,Wealth,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,False,False,Operations Executive
2335,2,Corp,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,Process Owner
2336,2,Portfolios,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,True,False,Process Owner
2337,2,Portfolios,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,False,False,True,Analyst
2338,4,Corporate Banking,False,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,Director
2339,2,Retail Banking,True,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,Process Owner
2340,3,Wealth,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,Senior Analyst
2341,4,Back-office operations,True,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,Director
2342,4,Trading,True,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,Director
2343,3,Corporate Banking,False,False,False,True,False,True,True,True,True,True,False,False,True,False,False,True,True,False,True,False,Manager
2344,3,Trading,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,False,False,False,False,Senior Analyst
2345,7,Retail Banking,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,CTO
2346,3,Corp,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True,True,Senior Analyst
2347,1,Portfolios,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,Operations Executive
2348,7,Corporate Banking,False,True,True,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,True,True,CIO
2349,7,Portfolios,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,CRO
2350,2,Retail Banking,False,True,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,Team Lead
2351,4,Retail Banking,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,Director
2352,5,Trading,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,Department Head
2353,3,Wealth,False,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,Manager
2354,5,Corporate Banking,True,False,True,True,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,Department Head
2355,5,Portfolios,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,VP
2356,4,Portfolios,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,Director
2357,3,Wealth,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,True,True,True,True,Senior Analyst
2358,2,Portfolios,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,True,Analyst
2359,2,Wealth,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,Team Lead
2360,7,Retail Banking,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True,False,True,CTO
2361,6,Wealth,True,False,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,EVP
2362,3,Back-office operations,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,Senior Analyst
2363,6,Corp,True,True,True,False,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,True,EVP
2364,4,Back-office operations,True,False,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,Director
2365,4,Portfolios,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,False,Director
2366,1,Corporate Banking,False,False,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,False,True,Operations Executive
2367,2,Portfolios,False,True,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,False,False,True,Process Owner
2368,3,Back-office operations,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,False,Manager
2369,3,Corp,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False,True,True,Manager
2370,4,Portfolios,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,True,False,True,True,True,Director
2371,3,Back-office operations,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,Manager
2372,1,Back-office operations,True,False,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,True,False,True,Operations Executive
2373,6,Retail Banking,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,True,EVP
2374,3,Retail Banking,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,Senior Analyst
2375,5,Wealth,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,Department Head
2376,5,Wealth,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False,VP
2377,6,Corporate Banking,False,False,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,SVP
2378,4,Back-office operations,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,True,Director
2379,4,Retail Banking,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,Director
2380,6,Wealth,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,EVP
2381,6,Corp,False,False,False,False,True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,False,EVP
2382,2,Portfolios,True,False,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,Analyst
2383,3,Back-office operations,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,Senior Analyst
2384,6,Wealth,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,SVP
2385,7,Wealth,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,CTO
2386,4,Portfolios,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,Director
2387,3,Portfolios,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,True,Senior Analyst
2388,1,Wealth,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,Operations Executive
2389,3,Wealth,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,Manager
2390,3,Trading,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,Manager
2391,7,Retail Banking,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,True,CRO
2392,5,Corp,False,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,Department Head
2393,4,Retail Banking,False,True,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,True,False,Director
2394,4,Retail Banking,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,Director
2395,1,Corp,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,Operations Executive
2396,1,Portfolios,True,True,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,Operations Executive
2397,7,Portfolios,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,True,False,CRO
2398,5,Retail Banking,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,VP
2399,3,Back-office operations,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,True,True,False,False,False,Manager
2400,6,Corporate Banking,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,EVP
2401,1,Corporate Banking,True,False,False,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,Operations Executive
2402,1,Back-office operations,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,Operations Executive
2403,3,Corporate Banking,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,Manager
2404,2,Back-office operations,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,Process Owner
2405,4,Retail Banking,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,Director
2406,2,Corporate Banking,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,Team Lead
2407,6,Back-office operations,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,SVP
2408,3,Trading,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,Manager
2409,7,Portfolios,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,CRO
2410,6,Trading,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,EVP
2411,1,Corp,True,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,False,Operations Executive
2412,1,Wealth,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,Operations Executive
2413,7,Wealth,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,CRO
2414,6,Portfolios,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,SVP
2415,7,Retail Banking,True,True,False,True,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,CRO
2416,2,Wealth,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,Analyst
2417,6,Trading,True,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,EVP
2418,2,Corp,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True,False,Process Owner
2419,5,Corporate Banking,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,True,VP
2420,5,Portfolios,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,Department Head
2421,2,Back-office operations,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True,False,Analyst
2422,2,Corp,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,True,Analyst
2423,4,Corp,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,Director
2424,6,Portfolios,False,True,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,EVP
2425,1,Portfolios,True,True,False,False,True,False,False,False,False,True,True,False,True,False,True,True,False,True,True,False,Operations Executive
2426,5,Portfolios,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,VP
2427,6,Corp,True,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,EVP
2428,2,Wealth,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,Analyst
2429,5,Corp,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,Department Head
2430,5,Corp,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,True,VP
2431,7,Trading,True,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,CIO
2432,5,Portfolios,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,False,VP
2433,4,Portfolios,False,False,True,False,False,True,False,False,True,True,True,True,True,False,True,True,False,False,True,False,Director
2434,1,Trading,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,Operations Executive
2435,2,Wealth,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,Analyst
2436,2,Portfolios,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Analyst
2437,1,Back-office operations,False,True,False,True,True,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,Operations Executive
2438,3,Wealth,True,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,Senior Analyst
2439,7,Wealth,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,CIO
2440,3,Wealth,False,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,Manager
2441,3,Corp,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,Manager
2442,3,Corporate Banking,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,Manager
2443,4,Trading,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,Director
2444,4,Portfolios,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,Director
2445,3,Corp,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,True,False,True,True,Manager
2446,4,Back-office operations,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,True,True,True,False,Director
2447,2,Back-office operations,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,True,True,Team Lead
2448,2,Back-office operations,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,Team Lead
2449,3,Corp,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,Senior Analyst
2450,4,Trading,False,True,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,Director
2451,5,Retail Banking,False,False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,VP
2452,7,Retail Banking,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,True,CTO
2453,5,Trading,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,VP
2454,1,Trading,False,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,Operations Executive
2455,5,Retail Banking,False,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,Department Head
2456,6,Wealth,False,True,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,False,EVP
2457,3,Wealth,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,Senior Analyst
2458,7,Wealth,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,CIO
2459,5,Corp,False,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,True,False,Department Head
2460,6,Wealth,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,SVP
2461,7,Back-office operations,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,CIO
2462,7,Retail Banking,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False,True,True,CRO
2463,2,Corporate Banking,False,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,False,Analyst
2464,6,Corp,True,True,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,EVP
2465,7,Corp,True,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,True,True,True,False,CTO
2466,2,Portfolios,True,True,True,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,True,Team Lead
2467,3,Retail Banking,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,True,True,Manager
2468,1,Retail Banking,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,Operations Executive
2469,1,Corp,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,Operations Executive
2470,4,Wealth,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,False,True,True,True,False,Director
2471,2,Back-office operations,False,True,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,Analyst
2472,2,Back-office operations,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,False,False,False,Analyst
2473,3,Corporate Banking,False,True,False,True,False,True,False,False,True,True,False,True,True,False,True,True,True,False,True,True,Senior Analyst
2474,2,Wealth,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,Analyst
2475,2,Portfolios,False,True,True,True,True,False,True,False,True,True,False,True,True,False,True,False,True,True,False,False,Process Owner
2476,6,Back-office operations,True,True,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,SVP
2477,4,Back-office operations,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,True,Director
2478,7,Trading,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,CTO
2479,1,Portfolios,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,Operations Executive
2480,3,Corporate Banking,True,False,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,True,Senior Analyst
2481,3,Wealth,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,Manager
2482,7,Retail Banking,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,CIO
2483,1,Corporate Banking,False,True,True,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,True,False,Operations Executive
2484,3,Trading,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,Manager
2485,3,Retail Banking,False,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,Senior Analyst
2486,7,Retail Banking,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,CIO
2487,7,Trading,True,False,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,CTO
2488,2,Wealth,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,Process Owner
2489,4,Retail Banking,True,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,False,Director
2490,5,Retail Banking,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,False,VP
2491,1,Portfolios,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,True,Operations Executive
2492,6,Back-office operations,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,SVP
2493,6,Trading,True,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,False,SVP
2494,3,Wealth,True,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,Senior Analyst
